increment,branch,stress_component,order,directions,direction_pattern,step_factor,step,fd_value,fd_value_normalized,invariant_across_stencil,oti_derivative,reference_classification
1,elastic,4,2,1|2,mixed,4.0,0.0016,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,2.0,0.0008,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,1.0,0.0004,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.5,0.0002,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.25,0.0001,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.125,5e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.0625,2.5e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,inelastic,1,2,1|1,repeated,16.0,0.0064,-1.6574145903014141,-1.657414590301414e-05,False,-0.6116236215661813,resolved
2,inelastic,1,2,1|1,repeated,8.0,0.0032,-0.05483655116540831,-5.483655116540831e-07,False,-0.6116236215661813,resolved
2,inelastic,1,2,1|1,repeated,4.0,0.0016,-0.7583411934601827,-7.5834119346018275e-06,False,-0.6116236215661813,resolved
2,inelastic,1,2,1|1,repeated,2.0,0.0008,-0.6116236181333079,-6.1162361813330795e-06,False,-0.6116236215661813,resolved
2,inelastic,1,2,1|1,repeated,1.0,0.0004,-0.6116236138041131,-6.116236138041131e-06,False,-0.6116236215661813,resolved
2,inelastic,1,2,1|1,repeated,0.5,0.0002,-0.6116236141533591,-6.1162361415335915e-06,False,-0.6116236215661813,resolved
2,inelastic,1,2,1|1,repeated,0.25,0.0001,-0.6116233873181045,-6.116233873181046e-06,False,-0.6116236215661813,resolved
2,inelastic,1,2,1|1,repeated,0.125,5e-05,-0.6116240527480841,-6.11624052748084e-06,False,-0.6116236215661813,resolved
2,inelastic,1,2,1|1,repeated,0.0625,2.5e-05,-0.6116214394569397,-6.116214394569397e-06,False,-0.6116236215661813,resolved
2,inelastic,2,2,1|1,repeated,16.0,0.0064,0.9329529364808877,9.329529364808878e-06,False,-7.334714231438388e-05,reference_unresolved
2,inelastic,2,2,1|1,repeated,8.0,0.0032,-0.5476959715326757,-5.476959715326757e-06,False,-7.334714231438388e-05,reference_unresolved
2,inelastic,2,2,1|1,repeated,4.0,0.0016,0.1387980448248527,1.387980448248527e-06,False,-7.334714231438388e-05,reference_unresolved
2,inelastic,2,2,1|1,repeated,2.0,0.0008,-7.335366126426379e-05,-7.335366126426379e-10,False,-7.334714231438388e-05,reference_unresolved
2,inelastic,2,2,1|1,repeated,1.0,0.0004,-7.334830115723889e-05,-7.33483011572389e-10,False,-7.334714231438388e-05,reference_unresolved
2,inelastic,2,2,1|1,repeated,0.5,0.0002,-7.334742258535698e-05,-7.334742258535699e-10,False,-7.334714231438388e-05,reference_unresolved
2,inelastic,2,2,1|1,repeated,0.25,0.0001,-7.326473132707179e-05,-7.326473132707179e-10,False,-7.334714231438388e-05,reference_unresolved
2,inelastic,2,2,1|1,repeated,0.125,5e-05,-7.345760241150856e-05,-7.345760241150856e-10,False,-7.334714231438388e-05,reference_unresolved
2,inelastic,2,2,1|1,repeated,0.0625,2.5e-05,-7.240287959575653e-05,-7.240287959575653e-10,False,-7.334714231438388e-05,reference_unresolved
2,inelastic,3,2,1|1,repeated,16.0,0.0064,0.7244616538629884,7.244616538629885e-06,False,0.6116969687084974,resolved
2,inelastic,3,2,1|1,repeated,8.0,0.0032,0.6025325222863103,6.025325222863103e-06,False,0.6116969687084974,resolved
2,inelastic,3,2,1|1,repeated,4.0,0.0016,0.619543149925903,6.19543149925903e-06,False,0.6116969687084974,resolved
2,inelastic,3,2,1|1,repeated,2.0,0.0008,0.6116969710164994,6.116969710164995e-06,False,0.6116969687084974,resolved
2,inelastic,3,2,1|1,repeated,1.0,0.0004,0.6116969532595249,6.116969532595249e-06,False,0.6116969687084974,resolved
2,inelastic,3,2,1|1,repeated,0.5,0.0002,0.6116969242575578,6.1169692425755784e-06,False,0.6116969687084974,resolved
2,inelastic,3,2,1|1,repeated,0.25,0.0001,0.611696801497601,6.11696801497601e-06,False,0.6116969687084974,resolved
2,inelastic,3,2,1|1,repeated,0.125,5e-05,0.6116964514367282,6.116964514367283e-06,False,0.6116969687084974,resolved
2,inelastic,3,2,1|1,repeated,0.0625,2.5e-05,0.6116964127868414,6.116964127868414e-06,False,0.6116969687084974,resolved
2,inelastic,4,2,1|1,repeated,16.0,0.0064,-0.01306029489070859,-1.306029489070859e-07,False,0.03832246908469578,resolved
2,inelastic,4,2,1|1,repeated,8.0,0.0032,0.07205252487518266,7.205252487518266e-07,False,0.03832246908469578,resolved
2,inelastic,4,2,1|1,repeated,4.0,0.0016,0.030114797949238437,3.011479794923844e-07,False,0.03832246908469578,resolved
2,inelastic,4,2,1|1,repeated,2.0,0.0008,0.03832246956721974,3.8322469567219746e-07,False,0.03832246908469578,resolved
2,inelastic,4,2,1|1,repeated,1.0,0.0004,0.038322469186368835,3.8322469186368835e-07,False,0.03832246908469578,resolved
2,inelastic,4,2,1|1,repeated,0.5,0.0002,0.038322466467434424,3.832246646743443e-07,False,0.03832246908469578,resolved
2,inelastic,4,2,1|1,repeated,0.25,0.0001,0.03832246766251046,3.8322467662510463e-07,False,0.03832246908469578,resolved
2,inelastic,4,2,1|1,repeated,0.125,5e-05,0.03832241729833186,3.832241729833186e-07,False,0.03832246908469578,resolved
2,inelastic,4,2,1|1,repeated,0.0625,2.5e-05,0.03832234430592507,3.832234430592507e-07,False,0.03832246908469578,resolved
2,inelastic,1,3,1|1|1,repeated,16.0,0.0064,58.53742992738262,5.8537429927382625e-06,False,-52.23402419155302,resolved
2,inelastic,1,3,1|1|1,repeated,8.0,0.0032,971.4348902641796,9.714348902641797e-05,False,-52.23402419155302,resolved
2,inelastic,1,3,1|1|1,repeated,4.0,0.0016,-1064.7977962009609,-0.0001064797796200961,False,-52.23402419155302,resolved
2,inelastic,1,3,1|1|1,repeated,2.0,0.0008,-52.233667612075806,-5.223366761207581e-06,False,-52.23402419155302,resolved
2,inelastic,1,3,1|1|1,repeated,1.0,0.0004,-52.23402786254883,-5.223402786254884e-06,False,-52.23402419155302,resolved
2,inelastic,1,3,1|1|1,repeated,0.5,0.0002,-52.234527587890625,-5.223452758789064e-06,False,-52.23402419155302,resolved
2,inelastic,1,3,1|1|1,repeated,0.25,0.0001,-52.2303466796875,-5.223034667968751e-06,False,-52.23402419155302,resolved
2,inelastic,1,3,1|1|1,repeated,0.125,5e-05,-52.25634765625,-5.225634765625001e-06,False,-52.23402419155302,resolved
2,inelastic,1,3,1|1|1,repeated,0.0625,2.5e-05,-52.55078125,-5.255078125000001e-06,False,-52.23402419155302,resolved
2,inelastic,2,3,1|1|1,repeated,16.0,0.0064,-87.70509689417668,-8.77050968941767e-06,False,102.98332957500759,resolved
2,inelastic,2,3,1|1|1,repeated,8.0,0.0032,-860.3973981896415,-8.603973981896417e-05,False,102.98332957500759,resolved
2,inelastic,2,3,1|1|1,repeated,4.0,0.0016,1054.4485833030194,0.00010544485833030195,False,102.98332957500759,resolved
2,inelastic,2,3,1|1|1,repeated,2.0,0.0008,102.98266665637493,1.0298266665637494e-05,False,102.98332957500759,resolved
2,inelastic,2,3,1|1|1,repeated,1.0,0.0004,102.98332333564758,1.029833233356476e-05,False,102.98332957500759,resolved
2,inelastic,2,3,1|1|1,repeated,0.5,0.0002,102.98357582092285,1.0298357582092287e-05,False,102.98332957500759,resolved
2,inelastic,2,3,1|1|1,repeated,0.25,0.0001,102.98097229003906,1.0298097229003908e-05,False,102.98332957500759,resolved
2,inelastic,2,3,1|1|1,repeated,0.125,5e-05,103.00244140625,1.0300244140625002e-05,False,102.98332957500759,resolved
2,inelastic,2,3,1|1|1,repeated,0.0625,2.5e-05,102.80419921875,1.0280419921875002e-05,False,102.98332957500759,resolved
2,inelastic,3,3,1|1|1,repeated,16.0,0.0064,29.16766692767851,2.9167666927678515e-06,False,-50.74930538345474,resolved
2,inelastic,3,3,1|1|1,repeated,8.0,0.0032,-111.0374918570742,-1.1103749185707423e-05,False,-50.74930538345474,resolved
2,inelastic,3,3,1|1|1,repeated,4.0,0.0016,10.349211269523948,1.034921126952395e-06,False,-50.74930538345474,resolved
2,inelastic,3,3,1|1|1,repeated,2.0,0.0008,-50.749002158641815,-5.074900215864182e-06,False,-50.74930538345474,resolved
2,inelastic,3,3,1|1|1,repeated,1.0,0.0004,-50.749343276023865,-5.074934327602388e-06,False,-50.74930538345474,resolved
2,inelastic,3,3,1|1|1,repeated,0.5,0.0002,-50.74879455566406,-5.074879455566407e-06,False,-50.74930538345474,resolved
2,inelastic,3,3,1|1|1,repeated,0.25,0.0001,-50.75395202636719,-5.07539520263672e-06,False,-50.74930538345474,resolved
2,inelastic,3,3,1|1|1,repeated,0.125,5e-05,-50.7379150390625,-5.0737915039062505e-06,False,-50.74930538345474,resolved
2,inelastic,3,3,1|1|1,repeated,0.0625,2.5e-05,-50.7431640625,-5.07431640625e-06,False,-50.74930538345474,resolved
2,inelastic,4,3,1|1|1,repeated,16.0,0.0064,7.321134683355922,7.321134683355923e-07,False,-9.630107898110555,resolved
2,inelastic,4,3,1|1|1,repeated,8.0,0.0032,46.9413456369075,4.694134563690751e-06,False,-9.630107898110555,resolved
2,inelastic,4,3,1|1|1,repeated,4.0,0.0016,-65.40439259400591,-6.540439259400593e-06,False,-9.630107898110555,resolved
2,inelastic,4,3,1|1|1,repeated,2.0,0.0008,-9.630047507584095,-9.630047507584096e-07,False,-9.630107898110555,resolved
2,inelastic,4,3,1|1|1,repeated,1.0,0.0004,-9.630103707313538,-9.63010370731354e-07,False,-9.630107898110555,resolved
2,inelastic,4,3,1|1|1,repeated,0.5,0.0002,-9.630123615264893,-9.630123615264894e-07,False,-9.630107898110555,resolved
2,inelastic,4,3,1|1|1,repeated,0.25,0.0001,-9.630012512207031,-9.630012512207032e-07,False,-9.630107898110555,resolved
2,inelastic,4,3,1|1|1,repeated,0.125,5e-05,-9.630264282226562,-9.630264282226562e-07,False,-9.630107898110555,resolved
2,inelastic,4,3,1|1|1,repeated,0.0625,2.5e-05,-9.6268310546875,-9.626831054687503e-07,False,-9.630107898110555,resolved
2,inelastic,1,4,1|1|1|1,repeated,16.0,0.0064,26335.484399855137,2.633548439985514e-05,False,-22864.235036870825,resolved
2,inelastic,1,4,1|1|1|1,repeated,8.0,0.0032,-765795.7392835617,-0.0007657957392835618,False,-22864.235036870825,resolved
2,inelastic,1,4,1|1|1|1,repeated,4.0,0.0016,874098.7073574066,0.0008740987073574066,False,-22864.235036870825,resolved
2,inelastic,1,4,1|1|1|1,repeated,2.0,0.0008,-22864.24609375,-2.2864246093750003e-05,False,-22864.235036870825,resolved
2,inelastic,1,4,1|1|1|1,repeated,1.0,0.0004,-22863.40234375,-2.286340234375e-05,False,-22864.235036870825,resolved
2,inelastic,1,4,1|1|1|1,repeated,0.5,0.0002,-22855.96875,-2.285596875e-05,False,-22864.235036870825,resolved
2,inelastic,1,4,1|1|1|1,repeated,0.25,0.0001,-22768.5,-2.27685e-05,False,-22864.235036870825,resolved
2,inelastic,1,4,1|1|1|1,repeated,0.125,5e-05,-19016.0,-1.9016000000000002e-05,False,-22864.235036870825,resolved
2,inelastic,1,4,1|1|1|1,repeated,0.0625,2.5e-05,-22528.0,-2.2528000000000002e-05,False,-22864.235036870825,resolved
2,inelastic,2,4,1|1|1|1,repeated,16.0,0.0064,-6083.9949660897255,-6.083994966089726e-06,False,-1598.1495692195585,cancellation_limited
2,inelastic,2,4,1|1|1|1,repeated,8.0,0.0032,722942.3866853714,0.0007229423866853714,False,-1598.1495692195585,cancellation_limited
2,inelastic,2,4,1|1|1|1,repeated,4.0,0.0016,-850033.6231174469,-0.0008500336231174469,False,-1598.1495692195585,cancellation_limited
2,inelastic,2,4,1|1|1|1,repeated,2.0,0.0008,-1597.996904373169,-1.5979969043731688e-06,False,-1598.1495692195585,cancellation_limited
2,inelastic,2,4,1|1|1|1,repeated,1.0,0.0004,-1598.3836669921875,-1.5983836669921873e-06,False,-1598.1495692195585,cancellation_limited
2,inelastic,2,4,1|1|1|1,repeated,0.5,0.0002,-1600.5234375,-1.6005234375e-06,False,-1598.1495692195585,cancellation_limited
2,inelastic,2,4,1|1|1|1,repeated,0.25,0.0001,-1659.9375,-1.6599375e-06,False,-1598.1495692195585,cancellation_limited
2,inelastic,2,4,1|1|1|1,repeated,0.125,5e-05,-1796.0,-1.796e-06,False,-1598.1495692195585,cancellation_limited
2,inelastic,2,4,1|1|1|1,repeated,0.0625,2.5e-05,-18704.0,-1.8704e-05,False,-1598.1495692195585,cancellation_limited
2,inelastic,3,4,1|1|1|1,repeated,16.0,0.0064,-20251.489430308342,-2.0251489430308344e-05,False,24462.38460609044,resolved
2,inelastic,3,4,1|1|1|1,repeated,8.0,0.0032,42853.35301709175,4.285335301709175e-05,False,24462.38460609044,resolved
2,inelastic,3,4,1|1|1|1,repeated,4.0,0.0016,-24065.086083173752,-2.4065086083173753e-05,False,24462.38460609044,resolved
2,inelastic,3,4,1|1|1|1,repeated,2.0,0.0008,24462.289932250977,2.4462289932250975e-05,False,24462.38460609044,resolved
2,inelastic,3,4,1|1|1|1,repeated,1.0,0.0004,24462.9111328125,2.44629111328125e-05,False,24462.38460609044,resolved
2,inelastic,3,4,1|1|1|1,repeated,0.5,0.0002,24470.4375,2.44704375e-05,False,24462.38460609044,resolved
2,inelastic,3,4,1|1|1|1,repeated,0.25,0.0001,24544.0,2.4543999999999997e-05,False,24462.38460609044,resolved
2,inelastic,3,4,1|1|1|1,repeated,0.125,5e-05,26012.0,2.6012e-05,False,24462.38460609044,resolved
2,inelastic,3,4,1|1|1|1,repeated,0.0625,2.5e-05,39808.0,3.9807999999999996e-05,False,24462.38460609044,resolved
2,inelastic,4,4,1|1|1|1,repeated,16.0,0.0064,-887.4790994618088,-8.874790994618089e-07,False,1632.4819779381414,resolved
2,inelastic,4,4,1|1|1|1,repeated,8.0,0.0032,-42602.08495679498,-4.260208495679498e-05,False,1632.4819779381414,resolved
2,inelastic,4,4,1|1|1|1,repeated,4.0,0.0016,51740.25758886337,5.174025758886337e-05,False,1632.4819779381414,resolved
2,inelastic,4,4,1|1|1|1,repeated,2.0,0.0008,1632.4668998718262,1.6324668998718262e-06,False,1632.4819779381414,resolved
2,inelastic,4,4,1|1|1|1,repeated,1.0,0.0004,1632.4954833984375,1.6324954833984376e-06,False,1632.4819779381414,resolved
2,inelastic,4,4,1|1|1|1,repeated,0.5,0.0002,1633.1376953125,1.6331376953125002e-06,False,1632.4819779381414,resolved
2,inelastic,4,4,1|1|1|1,repeated,0.25,0.0001,1638.625,1.638625e-06,False,1632.4819779381414,resolved
2,inelastic,4,4,1|1|1|1,repeated,0.125,5e-05,1752.75,1.75275e-06,False,1632.4819779381414,resolved
2,inelastic,4,4,1|1|1|1,repeated,0.0625,2.5e-05,4332.0,4.332e-06,False,1632.4819779381414,resolved
2,inelastic,1,3,1|1|2,mixed,16.0,0.0064,-199.97159528332156,-1.999715952833216e-05,False,102.9833295750077,resolved
2,inelastic,1,3,1|1|2,mixed,8.0,0.0032,-668.2782188602271,-6.682782188602272e-05,False,102.9833295750077,resolved
2,inelastic,1,3,1|1|2,mixed,4.0,0.0016,839.3887048350931,8.393887048350933e-05,False,102.9833295750077,resolved
2,inelastic,1,3,1|1|2,mixed,2.0,0.0008,147.19543176537263,1.4719543176537265e-05,False,102.9833295750077,resolved
2,inelastic,1,3,1|1|2,mixed,1.0,0.0004,102.98329522367567,1.0298329522367569e-05,False,102.9833295750077,resolved
2,inelastic,1,3,1|1|2,mixed,0.5,0.0002,102.98253498971462,1.0298253498971464e-05,False,102.9833295750077,resolved
2,inelastic,1,3,1|1|2,mixed,0.25,0.0001,102.9869909286499,1.0298699092864992e-05,False,102.9833295750077,resolved
2,inelastic,1,3,1|1|2,mixed,0.125,5e-05,102.98252165317535,1.0298252165317536e-05,False,102.9833295750077,resolved
2,inelastic,1,3,1|1|2,mixed,0.0625,2.5e-05,102.70647430419922,1.0270647430419922e-05,False,102.9833295750077,resolved
2,inelastic,2,3,1|1|2,mixed,16.0,0.0064,115.24294920668268,1.152429492066827e-05,False,-89.2919553195156,resolved
2,inelastic,2,3,1|1|2,mixed,8.0,0.0032,490.4294537299038,4.904294537299039e-05,False,-89.2919553195156,resolved
2,inelastic,2,3,1|1|2,mixed,4.0,0.0016,-667.871139171204,-6.678711391712042e-05,False,-89.2919553195156,resolved
2,inelastic,2,3,1|1|2,mixed,2.0,0.0008,-126.07328087142196,-1.2607328087142198e-05,False,-89.2919553195156,resolved
2,inelastic,2,3,1|1|2,mixed,1.0,0.0004,-89.29197645249951,-8.929197645249952e-06,False,-89.2919553195156,resolved
2,inelastic,2,3,1|1|2,mixed,0.5,0.0002,-89.29218130932713,-8.929218130932715e-06,False,-89.2919553195156,resolved
2,inelastic,2,3,1|1|2,mixed,0.25,0.0001,-89.29003962036222,-8.929003962036224e-06,False,-89.2919553195156,resolved
2,inelastic,2,3,1|1|2,mixed,0.125,5e-05,-89.30344109982252,-8.930344109982253e-06,False,-89.2919553195156,resolved
2,inelastic,2,3,1|1|2,mixed,0.0625,2.5e-05,-89.21606826782227,-8.921606826782228e-06,False,-89.2919553195156,resolved
2,inelastic,3,3,1|1|2,mixed,16.0,0.0064,84.7286460949806,8.472864609498063e-06,False,-13.691374255491855,resolved
2,inelastic,3,3,1|1|2,mixed,8.0,0.0032,177.8487651496573,1.7784876514965736e-05,False,-13.691374255491855,resolved
2,inelastic,3,3,1|1|2,mixed,4.0,0.0016,-171.51756682463747,-1.715175668246375e-05,False,-13.691374255491855,resolved
2,inelastic,3,3,1|1|2,mixed,2.0,0.0008,-21.122149769804537,-2.112214976980454e-06,False,-13.691374255491855,resolved
2,inelastic,3,3,1|1|2,mixed,1.0,0.0004,-13.691348321415717,-1.369134832141572e-06,False,-13.691374255491855,resolved
2,inelastic,3,3,1|1|2,mixed,0.5,0.0002,-13.691636857576668,-1.369163685757667e-06,False,-13.691374255491855,resolved
2,inelastic,3,3,1|1|2,mixed,0.25,0.0001,-13.688895240426064,-1.3688895240426064e-06,False,-13.691374255491855,resolved
2,inelastic,3,3,1|1|2,mixed,0.125,5e-05,-13.697281509637833,-1.3697281509637836e-06,False,-13.691374255491855,resolved
2,inelastic,3,3,1|1|2,mixed,0.0625,2.5e-05,-13.806075096130371,-1.3806075096130373e-06,False,-13.691374255491855,resolved
2,inelastic,4,3,1|1|2,mixed,16.0,0.0064,-10.555051114734809,-1.0555051114734812e-06,False,10.737248690048594,resolved
2,inelastic,4,3,1|1|2,mixed,8.0,0.0032,-25.41821870558558,-2.541821870558559e-06,False,10.737248690048594,resolved
2,inelastic,4,3,1|1|2,mixed,4.0,0.0016,45.87435998365362,4.587435998365362e-06,False,10.737248690048594,resolved
2,inelastic,4,3,1|1|2,mixed,2.0,0.0008,12.881004578811371,1.2881004578811373e-06,False,10.737248690048594,resolved
2,inelastic,4,3,1|1|2,mixed,1.0,0.0004,10.737247487126297,1.0737247487126298e-06,False,10.737248690048594,resolved
2,inelastic,4,3,1|1|2,mixed,0.5,0.0002,10.737254967796616,1.0737254967796618e-06,False,10.737248690048594,resolved
2,inelastic,4,3,1|1|2,mixed,0.25,0.0001,10.737058184109628,1.0737058184109631e-06,False,10.737248690048594,resolved
2,inelastic,4,3,1|1|2,mixed,0.125,5e-05,10.737435096874833,1.0737435096874834e-06,False,10.737248690048594,resolved
2,inelastic,4,3,1|1|2,mixed,0.0625,2.5e-05,10.73361922800541,1.0733619228005411e-06,False,10.737248690048594,resolved
2,inelastic,1,4,1|1|2|2,mixed,16.0,0.0064,-21066.87793153681,-2.1066877931536807e-05,False,8718.131587866317,cancellation_limited
2,inelastic,1,4,1|1|2|2,mixed,8.0,0.0032,-720712.6402105306,-0.0007207126402105306,False,8718.131587866317,cancellation_limited
2,inelastic,1,4,1|1|2|2,mixed,4.0,0.0016,980526.432087696,0.0009805264320876961,False,8718.131587866317,cancellation_limited
2,inelastic,1,4,1|1|2|2,mixed,2.0,0.0008,91007.48752432317,9.100748752432318e-05,False,8718.131587866317,cancellation_limited
2,inelastic,1,4,1|1|2|2,mixed,1.0,0.0004,8717.642535924911,8.717642535924913e-06,False,8718.131587866317,cancellation_limited
2,inelastic,1,4,1|1|2|2,mixed,0.5,0.0002,8714.568222045898,8.7145682220459e-06,False,8718.131587866317,cancellation_limited
2,inelastic,1,4,1|1|2|2,mixed,0.25,0.0001,8571.981506347656,8.571981506347656e-06,False,8718.131587866317,cancellation_limited
2,inelastic,1,4,1|1|2|2,mixed,0.125,5e-05,8747.84765625,8.74784765625e-06,False,8718.131587866317,cancellation_limited
2,inelastic,1,4,1|1|2|2,mixed,0.0625,2.5e-05,-14935.5625,-1.4935562499999999e-05,False,8718.131587866317,cancellation_limited
2,inelastic,2,4,1|1|2|2,mixed,16.0,0.0064,3914.086956243118,3.914086956243118e-06,False,6510.967044229963,cancellation_limited
2,inelastic,2,4,1|1|2|2,mixed,8.0,0.0032,586123.8526836233,0.0005861238526836233,False,6510.967044229963,cancellation_limited
2,inelastic,2,4,1|1|2|2,mixed,4.0,0.0016,-782233.7161992372,-0.0007822337161992371,False,6510.967044229963,cancellation_limited
2,inelastic,2,4,1|1|2|2,mixed,2.0,0.0008,-61933.66256921925,-6.193366256921925e-05,False,6510.967044229963,cancellation_limited
2,inelastic,2,4,1|1|2|2,mixed,1.0,0.0004,6511.081759504974,6.511081759504975e-06,False,6510.967044229963,cancellation_limited
2,inelastic,2,4,1|1|2|2,mixed,0.5,0.0002,6512.410456359386,6.512410456359386e-06,False,6510.967044229963,cancellation_limited
2,inelastic,2,4,1|1|2|2,mixed,0.25,0.0001,6456.439525604248,6.4564395256042486e-06,False,6510.967044229963,cancellation_limited
2,inelastic,2,4,1|1|2|2,mixed,0.125,5e-05,6031.088134765625,6.031088134765625e-06,False,6510.967044229963,cancellation_limited
2,inelastic,2,4,1|1|2|2,mixed,0.0625,2.5e-05,13291.353515625,1.3291353515625e-05,False,6510.967044229963,cancellation_limited
2,inelastic,3,4,1|1|2|2,mixed,16.0,0.0064,17152.790991951533,1.7152790991951535e-05,False,-15229.098632096211,cancellation_limited
2,inelastic,3,4,1|1|2|2,mixed,8.0,0.0032,134588.7875602758,0.0001345887875602758,False,-15229.098632096211,cancellation_limited
2,inelastic,3,4,1|1|2|2,mixed,4.0,0.0016,-198292.71592722507,-0.00019829271592722506,False,-15229.098632096211,cancellation_limited
2,inelastic,3,4,1|1|2|2,mixed,2.0,0.0008,-29073.880930996034,-2.907388093099603e-05,False,-15229.098632096211,cancellation_limited
2,inelastic,3,4,1|1|2|2,mixed,1.0,0.0004,-15228.854270488024,-1.5228854270488023e-05,False,-15229.098632096211,cancellation_limited
2,inelastic,3,4,1|1|2|2,mixed,0.5,0.0002,-15227.70845413208,-1.5227708454132082e-05,False,-15229.098632096211,cancellation_limited
2,inelastic,3,4,1|1|2|2,mixed,0.25,0.0001,-15133.744842529297,-1.5133744842529298e-05,False,-15229.098632096211,cancellation_limited
2,inelastic,3,4,1|1|2|2,mixed,0.125,5e-05,-15526.3466796875,-1.55263466796875e-05,False,-15229.098632096211,cancellation_limited
2,inelastic,3,4,1|1|2|2,mixed,0.0625,2.5e-05,-11252.27734375,-1.125227734375e-05,False,-15229.098632096211,cancellation_limited
2,inelastic,4,4,1|1|2|2,mixed,16.0,0.0064,-2476.6456216422816,-2.4766456216422817e-06,False,2001.1700116775057,resolved
2,inelastic,4,4,1|1|2|2,mixed,8.0,0.0032,-36246.25533654189,-3.624625533654189e-05,False,2001.1700116775057,resolved
2,inelastic,4,4,1|1|2|2,mixed,4.0,0.0016,50947.4778557613,5.09474778557613e-05,False,2001.1700116775057,resolved
2,inelastic,4,4,1|1|2|2,mixed,2.0,0.0008,6092.854485647287,6.092854485647287e-06,False,2001.1700116775057,resolved
2,inelastic,4,4,1|1|2|2,mixed,1.0,0.0004,2001.166842021048,2.001166842021048e-06,False,2001.1700116775057,resolved
2,inelastic,4,4,1|1|2|2,mixed,0.5,0.0002,2001.3436008691788,2.0013436008691786e-06,False,2001.1700116775057,resolved
2,inelastic,4,4,1|1|2|2,mixed,0.25,0.0001,2002.5692119598389,2.0025692119598386e-06,False,2001.1700116775057,resolved
2,inelastic,4,4,1|1|2|2,mixed,0.125,5e-05,1976.2799377441406,1.9762799377441405e-06,False,2001.1700116775057,resolved
2,inelastic,4,4,1|1|2|2,mixed,0.0625,2.5e-05,2969.19189453125,2.96919189453125e-06,False,2001.1700116775057,resolved
2,inelastic,1,2,1|2,mixed,16.0,0.0064,0.8869381056914416,8.869381056914417e-06,False,-7.334714231560513e-05,reference_unresolved
2,inelastic,1,2,1|2,mixed,8.0,0.0032,0.6243365533507927,6.243365533507928e-06,False,-7.334714231560513e-05,reference_unresolved
2,inelastic,1,2,1|2,mixed,4.0,0.0016,-0.6867941218753731,-6.8679412187537316e-06,False,-7.334714231560513e-05,reference_unresolved
2,inelastic,1,2,1|2,mixed,2.0,0.0008,-0.05195787644146321,-5.195787644146322e-07,False,-7.334714231560513e-05,reference_unresolved
2,inelastic,1,2,1|2,mixed,1.0,0.0004,-7.333995358749235e-05,-7.333995358749235e-10,False,-7.334714231560513e-05,reference_unresolved
2,inelastic,1,2,1|2,mixed,0.5,0.0002,-7.335104328376474e-05,-7.335104328376474e-10,False,-7.334714231560513e-05,reference_unresolved
2,inelastic,1,2,1|2,mixed,0.25,0.0001,-7.330155676754657e-05,-7.330155676754658e-10,False,-7.334714231560513e-05,reference_unresolved
2,inelastic,1,2,1|2,mixed,0.125,5e-05,-7.282554724952206e-05,-7.282554724952206e-10,False,-7.334714231560513e-05,reference_unresolved
2,inelastic,1,2,1|2,mixed,0.0625,2.5e-05,-7.12770561221987e-05,-7.12770561221987e-10,False,-7.334714231560513e-05,reference_unresolved
2,inelastic,2,2,1|2,mixed,16.0,0.0064,-0.9007278074049081,-9.007278074049081e-06,False,-0.2652483111328552,resolved
2,inelastic,2,2,1|2,mixed,8.0,0.0032,-0.7218920223339698,-7.218920223339697e-06,False,-0.2652483111328552,resolved
2,inelastic,2,2,1|2,mixed,4.0,0.0016,0.2728035449332644,2.7280354493326444e-06,False,-0.2652483111328552,resolved
2,inelastic,2,2,1|2,mixed,2.0,0.0008,-0.22168796622984743,-2.216879662298474e-06,False,-0.2652483111328552,resolved
2,inelastic,2,2,1|2,mixed,1.0,0.0004,-0.2652483113936981,-2.652483113936981e-06,False,-0.2652483111328552,resolved
2,inelastic,2,2,1|2,mixed,0.5,0.0002,-0.265248334523946,-2.65248334523946e-06,False,-0.2652483111328552,resolved
2,inelastic,2,2,1|2,mixed,0.25,0.0001,-0.2652482781913932,-2.652482781913932e-06,False,-0.2652483111328552,resolved
2,inelastic,2,2,1|2,mixed,0.125,5e-05,-0.26524821392467857,-2.6524821392467857e-06,False,-0.2652483111328552,resolved
2,inelastic,2,2,1|2,mixed,0.0625,2.5e-05,-0.2652485882208566,-2.6524858822085665e-06,False,-0.2652483111328552,resolved
2,inelastic,3,2,1|2,mixed,16.0,0.0064,0.01378970171991778,1.378970171991778e-07,False,0.26532165827516924,resolved
2,inelastic,3,2,1|2,mixed,8.0,0.0032,0.09755546885545918,9.755546885545918e-07,False,0.26532165827516924,resolved
2,inelastic,3,2,1|2,mixed,4.0,0.0016,0.4139905777595878,4.139905777595878e-06,False,0.26532165827516924,resolved
2,inelastic,3,2,1|2,mixed,2.0,0.0008,0.2736458427041948,2.7364584270419477e-06,False,0.26532165827516924,resolved
