increment,branch,stress_component,order,directions,direction_pattern,step_factor,step,fd_value,fd_value_normalized,invariant_across_stencil,oti_derivative,reference_classification
1,elastic,6,3,1|1|2,mixed,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,3,1|1|2,mixed,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,1,4,1|1|2|2,mixed,16.0,0.00032,-1483616982598.1492,-0.005934467930392598,False,0.0,expected_zero_independently_supported
1,elastic,1,4,1|1|2|2,mixed,8.0,0.00016,-1.6388779638735744e-64,-6.555511855494299e-79,False,0.0,expected_zero_independently_supported
1,elastic,1,4,1|1|2|2,mixed,4.0,8e-05,-9.487330989851428e-63,-3.794932395940573e-77,False,0.0,expected_zero_independently_supported
1,elastic,1,4,1|1|2|2,mixed,2.0,4e-05,-2.3809755001560712e-61,-9.523902000624286e-76,False,0.0,expected_zero_independently_supported
1,elastic,1,4,1|1|2|2,mixed,1.0,2e-05,-2.1385692157266257e-60,-8.554276862906504e-75,False,0.0,expected_zero_independently_supported
1,elastic,1,4,1|1|2|2,mixed,0.5,1e-05,-4.684967843571375e-59,-1.8739871374285504e-73,False,0.0,expected_zero_independently_supported
1,elastic,1,4,1|1|2|2,mixed,0.25,5e-06,-1.0508062662645514e-57,-4.2032250650582065e-72,False,0.0,expected_zero_independently_supported
1,elastic,1,4,1|1|2|2,mixed,0.125,2.5e-06,-5.623872604196974e-57,-2.2495490416787903e-71,False,0.0,expected_zero_independently_supported
1,elastic,1,4,1|1|2|2,mixed,0.0625,1.25e-06,-1.9173697368157026e-55,-7.669478947262812e-70,False,0.0,expected_zero_independently_supported
1,elastic,2,4,1|1|2|2,mixed,16.0,0.00032,1435129521560.8052,0.005740518086243222,False,0.0,expected_zero_independently_supported
1,elastic,2,4,1|1|2|2,mixed,8.0,0.00016,-1.7412694405363786e-64,-6.965077762145515e-79,False,0.0,expected_zero_independently_supported
1,elastic,2,4,1|1|2|2,mixed,4.0,8e-05,-4.934551675582388e-63,-1.9738206702329555e-77,False,0.0,expected_zero_independently_supported
1,elastic,2,4,1|1|2|2,mixed,2.0,4e-05,-9.91267168661075e-62,-3.965068674644301e-76,False,0.0,expected_zero_independently_supported
1,elastic,2,4,1|1|2|2,mixed,1.0,2e-05,-7.054850565848757e-61,-2.821940226339503e-75,False,0.0,expected_zero_independently_supported
1,elastic,2,4,1|1|2|2,mixed,0.5,1e-05,-1.275010878534074e-59,-5.100043514136297e-74,False,0.0,expected_zero_independently_supported
1,elastic,2,4,1|1|2|2,mixed,0.25,5e-06,-4.4834230887881384e-58,-1.7933692355152558e-72,False,0.0,expected_zero_independently_supported
1,elastic,2,4,1|1|2|2,mixed,0.125,2.5e-06,-4.3198154440677427e-57,-1.7279261776270973e-71,False,0.0,expected_zero_independently_supported
1,elastic,2,4,1|1|2|2,mixed,0.0625,1.25e-06,-7.131999451344673e-56,-2.8527997805378697e-70,False,0.0,expected_zero_independently_supported
1,elastic,3,4,1|1|2|2,mixed,16.0,0.00032,48487461037.34392,0.0001939498441493757,False,0.0,expected_zero_independently_supported
1,elastic,3,4,1|1|2|2,mixed,8.0,0.00016,-3.074685584448928e-64,-1.2298742337795715e-78,False,0.0,expected_zero_independently_supported
1,elastic,3,4,1|1|2|2,mixed,4.0,8e-05,-2.3956580217829523e-63,-9.58263208713181e-78,False,0.0,expected_zero_independently_supported
1,elastic,3,4,1|1|2|2,mixed,2.0,4e-05,-6.823140352281772e-62,-2.7292561409127093e-76,False,0.0,expected_zero_independently_supported
1,elastic,3,4,1|1|2|2,mixed,1.0,2e-05,-1.1957023114299366e-60,-4.782809245719748e-75,False,0.0,expected_zero_independently_supported
1,elastic,3,4,1|1|2|2,mixed,0.5,1e-05,-1.24916365806592e-59,-4.996654632263681e-74,False,0.0,expected_zero_independently_supported
1,elastic,3,4,1|1|2|2,mixed,0.25,5e-06,-4.617058771546734e-58,-1.846823508618694e-72,False,0.0,expected_zero_independently_supported
1,elastic,3,4,1|1|2|2,mixed,0.125,2.5e-06,-4.2011114276425414e-57,-1.680444571057017e-71,False,0.0,expected_zero_independently_supported
1,elastic,3,4,1|1|2|2,mixed,0.0625,1.25e-06,-7.195723127789971e-56,-2.8782892511159888e-70,False,0.0,expected_zero_independently_supported
1,elastic,4,4,1|1|2|2,mixed,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,4,1|1|2|2,mixed,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,4,1|1|2|2,mixed,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,4,1|1|2|2,mixed,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,4,1|1|2|2,mixed,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,4,1|1|2|2,mixed,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,4,1|1|2|2,mixed,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,4,1|1|2|2,mixed,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,4,1|1|2|2,mixed,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,4,1|1|2|2,mixed,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,4,1|1|2|2,mixed,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,4,1|1|2|2,mixed,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,4,1|1|2|2,mixed,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,4,1|1|2|2,mixed,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,4,1|1|2|2,mixed,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,4,1|1|2|2,mixed,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,4,1|1|2|2,mixed,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,4,1|1|2|2,mixed,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,4,1|1|2|2,mixed,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,4,1|1|2|2,mixed,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,4,1|1|2|2,mixed,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,4,1|1|2|2,mixed,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,4,1|1|2|2,mixed,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,4,1|1|2|2,mixed,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,4,1|1|2|2,mixed,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,4,1|1|2|2,mixed,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,4,1|1|2|2,mixed,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,1,2,1|2,mixed,16.0,0.00032,308313.1793444392,0.0012332527173777568,False,0.0,expected_zero_independently_supported
1,elastic,1,2,1|2,mixed,8.0,0.00016,-3.709034580111662e-72,-1.4836138320446648e-80,False,0.0,expected_zero_independently_supported
1,elastic,1,2,1|2,mixed,4.0,8e-05,6.704454021183616e-73,2.681781608473446e-81,False,0.0,expected_zero_independently_supported
1,elastic,1,2,1|2,mixed,2.0,4e-05,-6.263013795804392e-72,-2.505205518321757e-80,False,0.0,expected_zero_independently_supported
1,elastic,1,2,1|2,mixed,1.0,2e-05,-5.335085449590281e-71,-2.134034179836112e-79,False,0.0,expected_zero_independently_supported
1,elastic,1,2,1|2,mixed,0.5,1e-05,-3.2559994678274476e-71,-1.302399787130979e-79,False,0.0,expected_zero_independently_supported
1,elastic,1,2,1|2,mixed,0.25,5e-06,-2.944833610249568e-70,-1.177933444099827e-78,False,0.0,expected_zero_independently_supported
1,elastic,1,2,1|2,mixed,0.125,2.5e-06,-1.8036457736425982e-70,-7.214583094570393e-79,False,0.0,expected_zero_independently_supported
1,elastic,1,2,1|2,mixed,0.0625,1.25e-06,4.691207811371933e-69,1.876483124548773e-77,False,0.0,expected_zero_independently_supported
1,elastic,2,2,1|2,mixed,16.0,0.00032,-299168.8258055003,-0.0011966753032220012,False,0.0,expected_zero_independently_supported
1,elastic,2,2,1|2,mixed,8.0,0.00016,-8.656624450323669e-73,-3.462649780129468e-81,False,0.0,expected_zero_independently_supported
1,elastic,2,2,1|2,mixed,4.0,8e-05,-1.8041450633212902e-72,-7.21658025328516e-81,False,0.0,expected_zero_independently_supported
1,elastic,2,2,1|2,mixed,2.0,4e-05,8.63033523484974e-72,3.452134093939896e-80,False,0.0,expected_zero_independently_supported
1,elastic,2,2,1|2,mixed,1.0,2e-05,-1.0981258849821931e-71,-4.392503539928772e-80,False,0.0,expected_zero_independently_supported
1,elastic,2,2,1|2,mixed,0.5,1e-05,4.4485067121394524e-71,1.7794026848557807e-79,False,0.0,expected_zero_independently_supported
1,elastic,2,2,1|2,mixed,0.25,5e-06,7.53665064307083e-70,3.0146602572283317e-78,False,0.0,expected_zero_independently_supported
1,elastic,2,2,1|2,mixed,0.125,2.5e-06,-6.640121250410498e-70,-2.656048500164199e-78,False,0.0,expected_zero_independently_supported
1,elastic,2,2,1|2,mixed,0.0625,1.25e-06,-1.4320907424653536e-68,-5.7283629698614136e-77,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,16.0,0.00032,-9144.353538938867,-3.6577414155755466e-05,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,8.0,0.00016,-2.158119610358962e-73,-8.632478441435848e-82,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,4.0,8e-05,1.3470122641870186e-72,5.388049056748074e-81,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,2.0,4e-05,-1.3344791354753603e-71,-5.337916541901441e-80,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,1.0,2e-05,-5.83857370072206e-72,-2.335429480288824e-80,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,0.5,1e-05,-8.05345956449565e-71,-3.2213838257982596e-79,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,0.25,5e-06,-3.01621245469061e-70,-1.2064849818762438e-78,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,0.125,2.5e-06,-2.444392930525279e-69,-9.777571722101115e-78,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,0.0625,1.25e-06,-4.818675095682454e-69,-1.9274700382729814e-77,False,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,2,1|2,mixed,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,2,1|2,mixed,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,2,1|2,mixed,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,2,1|2,mixed,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,2,1|2,mixed,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,2,1|2,mixed,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,2,1|2,mixed,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,2,1|2,mixed,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,5,2,1|2,mixed,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,2,1|2,mixed,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,2,1|2,mixed,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,2,1|2,mixed,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,2,1|2,mixed,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,2,1|2,mixed,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,2,1|2,mixed,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,2,1|2,mixed,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,2,1|2,mixed,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,6,2,1|2,mixed,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,16.0,0.00032,21965124.055600345,0.08786049622240139,False,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,8.0,0.00016,665938.1917561037,0.002663752767024414,False,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,4.0,8e-05,-2.3219327138054117e-70,-9.287730855221646e-79,False,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,2.0,4e-05,-1.0266876155619785e-69,-4.106750462247914e-78,False,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,1.0,2e-05,-8.711563273831297e-69,-3.484625309532519e-77,False,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,0.5,1e-05,-4.998734851512345e-69,-1.999493940604938e-77,False,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,0.25,5e-06,-3.267289011640678e-68,-1.306915604656271e-76,False,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,0.125,2.5e-06,-2.7963936995416888e-67,-1.1185574798166754e-75,False,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,0.0625,1.25e-06,-1.0629193875563642e-66,-4.2516775502254566e-75,False,0.0,expected_zero_independently_supported
2,plastic,2,2,1|1,repeated,16.0,0.00032,-10982562.027800173,-0.04393024811120069,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,2,2,1|1,repeated,8.0,0.00016,-332969.0958780518,-0.001331876383512207,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,2,2,1|1,repeated,4.0,8e-05,1.1156879615085723e-70,4.462751846034289e-79,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,2,2,1|1,repeated,2.0,4e-05,1.474377750021474e-70,5.897511000085896e-79,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,2,2,1|1,repeated,1.0,2e-05,7.697327217002706e-70,3.078930886801082e-78,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,2,2,1|1,repeated,0.5,1e-05,1.2361001942598462e-68,4.9444007770393844e-77,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,2,2,1|1,repeated,0.25,5e-06,7.715438575160359e-69,3.0861754300641434e-77,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,2,2,1|1,repeated,0.125,2.5e-06,4.9262894188817315e-68,1.9705157675526925e-76,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,2,2,1|1,repeated,0.0625,1.25e-06,7.911041243263016e-67,3.164416497305206e-75,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,3,2,1|1,repeated,16.0,0.00032,-10982562.027800173,-0.04393024811120069,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,3,2,1|1,repeated,8.0,0.00016,-332969.0958780518,-0.001331876383512207,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,3,2,1|1,repeated,4.0,8e-05,1.1156879615085723e-70,4.462751846034289e-79,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,3,2,1|1,repeated,2.0,4e-05,1.474377750021474e-70,5.897511000085896e-79,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,3,2,1|1,repeated,1.0,2e-05,7.697327217002706e-70,3.078930886801082e-78,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,3,2,1|1,repeated,0.5,1e-05,1.2361001942598462e-68,4.9444007770393844e-77,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,3,2,1|1,repeated,0.25,5e-06,7.715438575160359e-69,3.0861754300641434e-77,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,3,2,1|1,repeated,0.125,2.5e-06,4.9262894188817315e-68,1.9705157675526925e-76,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,3,2,1|1,repeated,0.0625,1.25e-06,7.911041243263016e-67,3.164416497305206e-75,False,-1.4901161193847656e-08,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,2,1|1,repeated,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,2,1|1,repeated,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,2,1|1,repeated,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,2,1|1,repeated,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,2,1|1,repeated,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,2,1|1,repeated,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,2,1|1,repeated,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,2,1|1,repeated,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,2,1|1,repeated,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,2,1|1,repeated,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,2,1|1,repeated,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,2,1|1,repeated,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,2,1|1,repeated,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,2,1|1,repeated,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,2,1|1,repeated,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,2,1|1,repeated,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,2,1|1,repeated,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,2,1|1,repeated,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,16.0,0.00032,342441598725.8397,1.369766394903359,False,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,8.0,0.00016,82232530409.52771,0.32893012163811086,False,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,4.0,8e-05,-6.055467630329967e-66,-2.422187052131987e-77,False,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,2.0,4e-05,-2.0847247281525316e-65,-8.338898912610126e-77,False,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,1.0,2e-05,2.0354916383242962e-64,8.141966553297185e-76,False,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,0.5,1e-05,-1.0113745226617872e-63,-4.045498090647149e-75,False,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,0.25,5e-06,1.6521515415715102e-62,6.608606166286042e-74,False,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,0.125,2.5e-06,-1.0848354562281552e-61,-4.339341824912621e-73,False,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,0.0625,1.25e-06,3.3784084510307194e-61,1.3513633804122878e-72,False,0.0,expected_zero_independently_supported
2,plastic,2,3,1|1|1,repeated,16.0,0.00032,-171220799362.91986,-0.6848831974516795,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,2,3,1|1|1,repeated,8.0,0.00016,-41116265204.763855,-0.16446506081905543,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,2,3,1|1|1,repeated,4.0,8e-05,1.6203865086079246e-67,6.481546034431699e-79,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,2,3,1|1|1,repeated,2.0,4e-05,2.5480333309368326e-65,1.0192133323747332e-76,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,2,3,1|1|1,repeated,1.0,2e-05,8.277417771650917e-65,3.310967108660367e-76,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,2,3,1|1|1,repeated,0.5,1e-05,-2.053538953555229e-63,-8.214155814220916e-75,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,2,3,1|1|1,repeated,0.25,5e-06,3.246504740772471e-63,1.2986018963089884e-74,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,2,3,1|1|1,repeated,0.125,2.5e-06,-9.800209456246017e-62,-3.920083782498407e-73,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,2,3,1|1|1,repeated,0.0625,1.25e-06,3.2753998719593544e-62,1.3101599487837418e-73,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,3,3,1|1|1,repeated,16.0,0.00032,-171220799362.91986,-0.6848831974516795,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,3,3,1|1|1,repeated,8.0,0.00016,-41116265204.763855,-0.16446506081905543,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,3,3,1|1|1,repeated,4.0,8e-05,1.6203865086079246e-67,6.481546034431699e-79,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,3,3,1|1|1,repeated,2.0,4e-05,2.5480333309368326e-65,1.0192133323747332e-76,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,3,3,1|1|1,repeated,1.0,2e-05,8.277417771650917e-65,3.310967108660367e-76,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,3,3,1|1|1,repeated,0.5,1e-05,-2.053538953555229e-63,-8.214155814220916e-75,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,3,3,1|1|1,repeated,0.25,5e-06,3.246504740772471e-63,1.2986018963089884e-74,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,3,3,1|1|1,repeated,0.125,2.5e-06,-9.800209456246017e-62,-3.920083782498407e-73,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,3,3,1|1|1,repeated,0.0625,1.25e-06,3.2753998719593544e-62,1.3101599487837418e-73,False,2.288818359375e-05,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,3,1|1|1,repeated,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,3,1|1|1,repeated,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,3,1|1|1,repeated,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,3,1|1|1,repeated,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,3,1|1|1,repeated,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,3,1|1|1,repeated,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,3,1|1|1,repeated,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,3,1|1|1,repeated,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,5,3,1|1|1,repeated,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,3,1|1|1,repeated,16.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,3,1|1|1,repeated,8.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,3,1|1|1,repeated,4.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,3,1|1|1,repeated,2.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,3,1|1|1,repeated,1.0,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,3,1|1|1,repeated,0.5,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,3,1|1|1,repeated,0.25,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,3,1|1|1,repeated,0.125,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,6,3,1|1|1,repeated,0.0625,1.25e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
