repository,commit,license_spdx,license_evidence,path,bytes,content_sha256,code_only_sha256,outcome,reason,cached_as
Jeff97/Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces,17bf545d89abeef313a6bb7f7736c18d3b12eb43,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Examples-In-Section-3/ArcDown/Th002/PureGravity.for,18616,8361c22ac2b657e725b68d5d0242e3ef955f325e6e06306a2f6eb6f40d04964e,4ee04d7d92cba4944d05c00dadf885223f53946a8ab9769deafe26390b674053,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces/Examples-In-Section-3/ArcDown/Th002/PureGravity.for
Jeff97/Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces,17bf545d89abeef313a6bb7f7736c18d3b12eb43,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Examples-In-Section-3/ArcDown/Th002/PureGrowth.for,18498,9f8a7f989c686d82986334f5fae5970eda9a936971fed08ba64e0e1d20941961,7c74f0e726f2ab76afeb9751de692409c104eff821ffd44f9c0ee3752a7917ec,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces/Examples-In-Section-3/ArcDown/Th002/PureGrowth.for
Jeff97/Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces,17bf545d89abeef313a6bb7f7736c18d3b12eb43,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Examples-In-Section-3/ArcDown/Th005-Visualization/BodyForce-Growth-2Stages.for,19278,9fd34b9069b72ecf7e8c0bae6f7f8c0ac49773eb461287dc382b5343afcfe21a,ae865b84f975ad2c649f40ee04337e929209215d0ee96d3056dce732b1a46dc1,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces/Examples-In-Section-3/ArcDown/Th005-Visualization/BodyForce-Growth-2Stages.for
Jeff97/Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces,17bf545d89abeef313a6bb7f7736c18d3b12eb43,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Examples-In-Section-3/ArcDown/Th005/BodyForce-Growth-2Stages.for,19417,45cdc0698e044dc726c10637b9263297007d7520cd6f24d5c8dc3d51cde597e2,2045b90f1ec64e7a282467d1e0a94654d7273f230378b9a3f45a71466bcaefd0,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces/Examples-In-Section-3/ArcDown/Th005/BodyForce-Growth-2Stages.for
Jeff97/Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces,17bf545d89abeef313a6bb7f7736c18d3b12eb43,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Examples-In-Section-3/ArcDown/Th005/PureGravity.for,18617,e26f57c0e06da41b10e9f4f85ed144e7a418db91013a0a5f8cf26f2ceb24b40d,2805bba4a230cb2698e7c496f1469a68f6ea817f515540117363381e95516fef,duplicate_within_search,the same implementation as an earlier hit,
Jeff97/Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces,17bf545d89abeef313a6bb7f7736c18d3b12eb43,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Examples-In-Section-3/ArcDown/Th005/PureGrowth.for,18499,3a543add3e5b26c87f1b7ae4e41f0cfcc622721310996c3a64c3c10c43618e8f,e18caff71cc1dddbf732e06cde7d46039a2c1f1d2d52026a956b391a56e08f4f,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces/Examples-In-Section-3/ArcDown/Th005/PureGrowth.for
Jeff97/Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces,17bf545d89abeef313a6bb7f7736c18d3b12eb43,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Examples-In-Section-3/ArcDown/Th01/BodyForce-Growth-2Stages.for,19493,8aea882be6b762d120470307e5d62cf5f43af8cf0896ca9fd529be74422ff50e,d1a6af6b96a9e64dd178c1a5abd14d4082294dbe5289d9c8cf87d938dca20268,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces/Examples-In-Section-3/ArcDown/Th01/BodyForce-Growth-2Stages.for
Jeff97/Programming-Plane-Strain-Plates-through-Growth-Under-Body-Forces,17bf545d89abeef313a6bb7f7736c18d3b12eb43,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),,0,,,not_examined,stopped after 15 files from this repository; 98 not read,
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Combined/Growth-CASE3.for,6169,466957f5a37098461632b189dbd95228e6963b721359c9ca5a5ab53448c63cdb,1573e53a635aa9ca0cb0c147628f0700afb647c2562c5565297bde55d0e58610,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/Combined/Growth-CASE3.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),ShapeProgramming/Growth-CASE1.for,6191,e191f51f587e8eba196cd019d4bb57ad4001a2c960511da2157965e9ea724509,e88f3b9bea239cc7f8d025b1e7b1d4858ace45d2d755634e21b98b47709f4fe9,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/ShapeProgramming/Growth-CASE1.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),ShapeProgramming/Growth-CASE3.for,6306,e878b34205163f6499f5de531d1e288b3e297eeb97c41c7ae474c908207d364c,9186fdceb07c1878582e79222b62a2e50b7057797d401dc332785c9b464871cb,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/ShapeProgramming/Growth-CASE3.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Wrinkle/l1-is-1--l2-is-102.for,6804,0d6d4cae2123e2219c0b8ef8f3fcba1ee51299e8aa752287f8251f5b7245fb27,0c8754d1b4a1d0c12761ef8eab37e557ce57c7566b7587ef959807c91bba56b3,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-102.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Bending/Growth-CASE1.for,6130,1cbd12d7c122df157952dddca34c193c751cdd8a16903fb090ed6b99ee22a990,5db5d1f27d95cbe8cc05a01ca8b62dd82947f1c44bc6a6de6222732b61c11884,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/Bending/Growth-CASE1.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Bending/Growth-CASE2.for,6154,589f1485907e060418b8d8d5aa131aa764a767cf873ebb5e56a9c6bb7a4d5f17,678610c4739f28d90c386a583f7506c6f46f2bdf7fac6e2eda04d6acf8a57a0d,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/Bending/Growth-CASE2.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Bending/Growth-CASE3.for,6199,532e53269dbe8e50b134289edd03a063d42c6050bf8b9668235d52763eecddf3,6b42e25fa18c3602cfbc1dce11d0c06c018334f76b3e7186721c1eced1f09103,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/Bending/Growth-CASE3.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Combined/Growth-CASE1.for,6154,2d706359ce19229a01c620dd845aec883e5abbe0de1d350069aac31251572c6e,d6cb9c8908b38c4aab3067bf83b509f61b89f9fca9f067bb281904df3eb2e32b,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/Combined/Growth-CASE1.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Combined/Growth-CASE2.for,6144,92e1e28a628d021b862ca52ee22cff3bc546dd56768a31bc730ab96650f60358,4075b33e95d263fdb60d9deddcefdb6f30df48e3c9de40fce44238e2e05fd6b5,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/Combined/Growth-CASE2.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Flat/Growth-CASE1.for,6130,1cbd12d7c122df157952dddca34c193c751cdd8a16903fb090ed6b99ee22a990,5db5d1f27d95cbe8cc05a01ca8b62dd82947f1c44bc6a6de6222732b61c11884,duplicate_within_search,the same implementation as an earlier hit,
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Flat/Growth-CASE2.for,6154,589f1485907e060418b8d8d5aa131aa764a767cf873ebb5e56a9c6bb7a4d5f17,678610c4739f28d90c386a583f7506c6f46f2bdf7fac6e2eda04d6acf8a57a0d,duplicate_within_search,the same implementation as an earlier hit,
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Flat/Growth-CASE3.for,6199,532e53269dbe8e50b134289edd03a063d42c6050bf8b9668235d52763eecddf3,6b42e25fa18c3602cfbc1dce11d0c06c018334f76b3e7186721c1eced1f09103,duplicate_within_search,the same implementation as an earlier hit,
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),ShapeProgramming/Growth-CASE2.for,6243,d8056ec6972d1392cb4cb6cc55804a4370ff50b676395425c34f8a2397fbdd94,51dbbc833e6d15037ed37625c4e6af7605f485677082fe983cf01e3f2d71e03e,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/ShapeProgramming/Growth-CASE2.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),ShapeProgramming/Growth-CASE4.for,6244,ba76c4f280ddf68dfc4d9144c8d2439bb38e6ab57467b04d52079dee8efecae8,0827807e1fbc8cc4dd3d3d74f345c5574a4d25c4d936587cd1f0eb14266cffd1,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/ShapeProgramming/Growth-CASE4.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),ShapeProgramming/Growth-CASE5.for,7294,9dd64e629f5e18f6578bb525842f62a73943606f7cd322ec58a4d8e54f90564f,37beb8946f419c3382f87523b64c3570f530554ac32f6fb5bdb4bf8739f3156a,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__growth-of-circular-plate/ShapeProgramming/Growth-CASE5.for
Jeff97/growth-of-circular-plate,67e7e9afb06dd156f3ea4ad70ea2030b9e8048cc,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),,0,,,not_examined,stopped after 15 files from this repository; 6 not read,
Junyi88/SubroutineVault,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
Mohtesham786/ANURA3D_Linux_Moore_CI,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
Mohtesham786/Anura3D_Clean_Linux,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
ammarkh95/ABAQUS_PDALAC,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
youngung/abaqusPy,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
ISCPC/CalculiX-ccx,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
LianjGroup/Abaqus-Nanoindentation-Project,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
PRVSTUDENT/adaptive-remeshing-phase-field-thesis,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),docs/examples/Abaqus/umat_nh_ttb.f,4088,423b1441c2e5879e04242f2bd0e27a8089095f348068dd4e7f0406f2d8e18dd2,9eb8ac95c420c584d5b32153b47672946792c5f9afd9300d94d449e003ee2da5,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",adtzlr__ttb/docs/examples/Abaqus/umat_nh_ttb.f
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),docs/examples/Abaqus/umat_nh_ttb_simple.f,2356,49963bce259ca679736d7c9535fe3e402682e38813def79de9ae703d5a754e07,18ea0d53d703e0ce0d062b83af166a1056244fe83e88232f22a2ca4d67f0c1c8,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",adtzlr__ttb/docs/examples/Abaqus/umat_nh_ttb_simple.f
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),docs/examples/script_umat.f,2661,dda98f1bba457cd7b56beabd126e0e15de91b741ae619dea9c4d08fcd1ffc02d,fed8ffd1b36f0d8cb512df84912a1d8409635d852718ca112d3be6c4fc472835,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",adtzlr__ttb/docs/examples/script_umat.f
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),docs/examples/Marc/hypela2_nh_ttb.f,3565,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),docs/examples/Marc/hypela2_nh_ttb_simple.f,2346,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),docs/examples/Marc/hypela2_nonlinear_viscoelasticity.f,4535,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),docs/examples/Marc/hypela2_stvenantkirchhoff.f,2305,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),ttb/libadd.f,2153,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),ttb/libasabqarray.f,1038,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),ttb/libasarray.f,1624,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),ttb/libassignarray.f,2449,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),ttb/libassignscalar.f,2350,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),ttb/libassignten2sym.f,945,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),ttb/libcrossdyadic.f,1279,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),ttb/libddot.f,4263,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
adtzlr/ttb,767e55c0402771ed260746ce00c38fc0ffdc56f9,MIT,LICENSE (SPDX MIT via the GitHub licence API),,0,,,not_examined,stopped after 15 files from this repository; 23 not read,
dudqlsBeans/COE-Group3,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
luvres/calculix,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
AbnerWater/Calculix-mingw,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
CMMAi/ABAQUS_UMAT,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Bunny/Part1/ABAQUS_files/Growth-Bunny-Part1.for,9094,f6171698e7b9ec142e0e63b07402debf291eb5cda715b66c2054516e0cde17d6,b3b108ea8545d010ad6c416d73751e278d62c9364aaf935a4880b194791fa41e,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Bunny/Part1/ABAQUS_files/Growth-Bunny-Part1.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Mesh_Convergence_test/3D/Catenoid/10/Growth-Catenoid.for,7397,fb3b96b8b4031c6ac17ff7fa561a82b15478227d3c64c5130c6a072202e07708,166f121eb1cc08a0f28b01abd01f1915825cde7539ec1882c108a247afae48df,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Mesh_Convergence_test/3D/Catenoid/10/Growth-Catenoid.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/2D/inputFile/Growth-EX.for,6379,ba24adc141349bef08a08d491e22fcaf4d2d947ba995a5d8acf50795c3c0d7be,84ac97ca1f8bdd94094a6d3043d12d01be1803582a1d34f860a8e546975b246c,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Analytical_Example/2D/inputFile/Growth-EX.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/2D/inputFile/Growth-Z2.for,6428,8e8e48de5e6e72ae17c65700748113495b17bda29341541b7356f348bc340212,c946b6a53caf64a0b2b8762b88d1c66be711ce50be32d739c669c16d77d09e25,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Analytical_Example/2D/inputFile/Growth-Z2.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/2D/inputFile/Growth-frac.for,6460,c7065fddae032ab8fc3982c0903386057daf01459d6b0504f739cfa4fdc9c3b5,9d0847ce756a14ea93a9786e05836383c1a7a5f96747d250efb02d9bdf4c7c7a,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Analytical_Example/2D/inputFile/Growth-frac.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/3D/InputFile/Growth-MinSur1.for,7239,ed7f93821a109dece2514acc77f7278816196c4a2f38fa1540ec54a71584773f,a83af778a29c1e35f1e5dd48b616dff437ae33c4cda57f09669739cc95fda092,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Analytical_Example/3D/InputFile/Growth-MinSur1.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/3D/InputFile/Growth-MinSur2.for,7483,471f3bea8410d9e805a43325a53a88643a80d9855ee871137d67abeb7a39c46e,80be8d843be21727a485ae5eab4d67abed6bbdda04963863117953e646022273,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Analytical_Example/3D/InputFile/Growth-MinSur2.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/3D/InputFile/Growth-MinSur3.for,7089,b5004dc4c41c6d9b3af44463212aff08a2605d766bebb2fb4879b56feadbec78,8d4b8ce9b2f112c2d433bb5d016c6c28249146e80f307628a9cd2102540400a3,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Analytical_Example/3D/InputFile/Growth-MinSur3.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/3D/MMAFile/Example1/Growth-MinSur1.for,7287,4f4852bfd2b483f872f55b2dd39143eb629abc49d8f18d6aa8bba1aa6545f1fb,651072bf8863e28db82e8be0bbfeae38294297c76d7965b64febf3955690f537,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Analytical_Example/3D/MMAFile/Example1/Growth-MinSur1.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/3D/MMAFile/Example2/Growth-MinSur2.for,7170,3a6f591380c9ce286cfaa0bb3459c9a0ceca9b66db6926147cf557eaa02edeb3,9a1d85e0829752187c1b4594afcea838c41d95c05a53b6c28cda9e5e662a02e0,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Analytical_Example/3D/MMAFile/Example2/Growth-MinSur2.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/3D/MMAFile/Example3-Sphere/Growth-MinSur3.for,7010,39e4bdfbee19357ce984a8ea32903625a307d140a45764ebefc1f882fc203d1d,1804c974b7e528bc0486a36f76d7cd00885a1e5bf14331b4256c508b8db80ccc,candidate,"distinct, permissively licensed, declares a UMAT entry point; not yet transformed or verified",Jeff97__Realization-of-planar-and-surface-conformal-mappings/Analytical_Example/3D/MMAFile/Example3-Sphere/Growth-MinSur3.for
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Analytical_Example/3D/MMAFile/Example4-Torus/Growth-MinSur3.for,7010,39e4bdfbee19357ce984a8ea32903625a307d140a45764ebefc1f882fc203d1d,1804c974b7e528bc0486a36f76d7cd00885a1e5bf14331b4256c508b8db80ccc,duplicate_within_search,the same implementation as an earlier hit,
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Beam_Example/2D-Exponential/ABAQUS_files/Growth-UEXPAN-1.for,2376,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Beam_Example/3D-Sphere/ABAQUS_files/Growth-UEXPAN.for,2448,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),Beam_Example/Model-Car/ABAQUS_files/Growth-UEXPAN.for,2122,,,no_umat_entry,"Fortran, but it declares no SUBROUTINE UMAT",
Jeff97/Realization-of-planar-and-surface-conformal-mappings,4be86fd5613a89641cbab182422cb6bbcc8c057c,Apache-2.0,LICENSE (SPDX Apache-2.0 via the GitHub licence API),,0,,,not_examined,stopped after 15 files from this repository; 29 not read,
ParaFEM/ParaFEM,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
ShawnZ1438/MOOSE,,LGPL-2.1,LICENSE (SPDX LGPL-2.1 via the GitHub licence API),,0,,,licence_incompatible,LGPL-2.1 is outside the set this project may redistribute; recorded and not fetched,
SpringNuance/Abaqus-Fortran-Subroutine,,,no LICENSE file detected by the GitHub API,,0,,,licence_absent,"no licence is declared, so nothing may be redistributed from it; recorded and not fetched",
