model,increment,array,component,parameter,props_index,oti_direction,oti,reference,absolute_error,relative_error,judged_by,agrees,branch
m6_fcc,12,DSIGMA_DP,1,gd0,9,4,-1071.572705978971,-1071.5727093213445,3.342373474879423e-06,3.119128964189688e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,1,m,10,5,-83.61874306500209,-83.61874307070138,5.699291705241194e-09,6.815806475854731e-11,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,1,gsat,5,6,0.004992158954293271,0.004992158981309558,2.7016286777148402e-11,5.411744072714089e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,1,C11,1,7,0.0004048430318299,0.0004048430324411965,6.112964951940358e-13,1.509959283497924e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,1,C12,2,8,0.0007951569681700996,0.0007951569678489944,3.2110523007916614e-13,4.038262167881124e-10,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,1,C44,3,9,4.637057310655942e-38,0.0,4.637057310655942e-38,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,1,a,7,10,-0.07640756692371055,-0.07640756692239847,1.3120754482898178e-12,1.7172061631309318e-11,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,2,g0,4,1,-0.658839543743215,-0.6588395437034933,3.972167039734131e-11,6.029035563660369e-11,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,2,h0,6,2,-0.0002481706027079587,-0.00024817060477744235,2.0694836361072333e-12,8.338955526030699e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,2,q,8,3,-0.04825539497099197,-0.04825539536211312,3.91121149356799e-10,8.10523147560575e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,2,gd0,9,4,535.7863529894839,535.7863554422693,2.45278533839155e-06,4.57791676379455e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,2,m,10,5,41.8093715325011,41.80937152682418,5.676923819919466e-09,1.357811326170557e-10,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,2,gsat,5,6,-0.002496079477146638,-0.002496079478220281,1.0736429106872336e-12,4.3013170055496273e-10,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,2,C11,1,7,0.00039757848408505,0.0003975784837731818,3.118681528302414e-13,7.844190909691227e-10,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,2,C12,2,8,0.0008024215159149495,0.0008024215160741153,1.5916575783064824e-13,1.9835679208774725e-10,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,2,C44,3,9,4.272032492577956e-38,0.0,4.272032492577956e-38,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,2,a,7,10,0.03820378346185526,0.03820378374541633,2.8356107045768297e-10,7.42232948305034e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,3,g0,4,1,-0.658839543743215,-0.6588395437034933,3.972167039734131e-11,6.029035563660369e-11,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,3,h0,6,2,-0.0002481706027079587,-0.00024817060430374716,1.5957884427937608e-12,6.430207345752374e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,3,q,8,3,-0.04825539497099199,-0.04825539536211312,3.9112112854011727e-10,8.10523104422017e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,3,gd0,9,4,535.7863529894839,535.7863554422693,2.45278533839155e-06,4.57791676379455e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,3,m,10,5,41.8093715325011,41.80937152682418,5.676923819919466e-09,1.357811326170557e-10,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,3,gsat,5,6,-0.002496079477146637,-0.002496079478220281,1.0736442117298406e-12,4.3013222178940994e-10,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,3,C11,1,7,0.00039757848408505,0.0003975784837731818,3.118681528302414e-13,7.844190909691227e-10,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,3,C12,2,8,0.0008024215159149495,0.0008024215160741153,1.5916575783064824e-13,1.9835679208774725e-10,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,3,C44,3,9,4.272032492577956e-38,0.0,4.272032492577956e-38,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,3,a,7,10,0.03820378346185525,0.03820378374541633,2.835610843354708e-10,7.422329846307234e-09,relative,True,inelastic
m6_fcc,12,DSIGMA_DP,4,g0,4,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,4,h0,6,2,-3.029226056604618e-23,0.0,3.029226056604618e-23,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,4,q,8,3,-7.491270858303025e-18,-1.1060586476423342e-12,1.1060511563714758e-12,0.9999932270581905,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,4,gd0,9,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,4,m,10,5,0.0,1.0323214044661784e-11,1.0323214044661784e-11,1.0,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,4,gsat,5,6,6.058451752094064e-22,0.0,6.058451752094064e-22,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,4,C11,1,7,0.0,-3.072385132339817e-18,3.072385132339817e-18,1.0,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,4,C12,2,8,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,4,C44,3,9,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,4,a,7,10,5.681958262628252e-24,0.0,5.681958262628252e-24,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,g0,4,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,h0,6,2,-8.875631819505422e-21,0.0,8.875631819505422e-21,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,q,8,3,-2.328717391647914e-22,0.0,2.328717391647914e-22,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,gd0,9,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,m,10,5,0.0,1.111730743271269e-11,1.111730743271269e-11,1.0,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,gsat,5,6,6.053422673546967e-22,0.0,6.053422673546967e-22,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,C11,1,7,-4.979290033755027e-22,0.0,4.979290033755027e-22,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,C12,2,8,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,C44,3,9,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,5,a,7,10,-7.992465245646078e-21,0.0,7.992465245646078e-21,,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,g0,4,1,-2.134083411617521e-18,-1.2767650581141091e-14,1.2765516497729474e-14,0.9998328523013646,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,h0,6,2,6.546040654909594e-21,1.5998012876220609e-15,1.599794741581406e-15,0.9999959082164107,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,q,8,3,-4.558112039094034e-18,1.616219586078363e-12,1.6162241441904021e-12,1.0000028202306657,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,gd0,9,4,9.161458499275393e-15,5.830884130781146e-10,5.830792516196153e-10,0.9999842880456997,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,m,10,5,-3.106304620178943e-16,-4.8387820235065384e-11,4.838750960460337e-11,0.9999935803997678,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,gsat,5,6,-5.66426802009832e-20,-3.3185949704852418e-15,3.3185383278050407e-15,0.9999829317284258,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,C11,1,7,-4.612752169820978e-22,4.463615206775618e-18,4.4640764819926004e-18,1.0001033411697948,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,C12,2,8,3.793971995750907e-22,8.668854225119957e-18,8.668474827920382e-18,0.9999562344469382,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,C44,3,9,4.007803795271526e-23,3.5908588267237916e-22,3.190078447196639e-22,0.8883887117631928,within_reference_resolution,True,inelastic
m6_fcc,12,DSIGMA_DP,6,a,7,10,-6.447876736294906e-19,-6.90473607804401e-13,6.904729630167273e-13,0.9999990661660833,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,1,g0,4,1,1.315134712426991,1.3151347123496748,7.731615347950083e-11,5.87895314095729e-11,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,1,h0,6,2,0.0005986799894553745,0.0005986799877177873,1.737587179174993e-12,2.902363891932992e-09,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,1,q,8,3,0.1164099979496561,0.11640999722268525,7.269708585111445e-10,6.244917754963033e-09,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,1,gd0,9,4,-1073.145551102927,-1073.1455543577795,3.254852572354139e-06,3.0330019624430116e-09,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,1,m,10,5,-83.74104934764964,-83.74104935171545,4.0658107991475845e-09,4.85521835542212e-11,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,1,gsat,5,6,0.00602879065975137,0.006028790696888109,3.71367389964683e-11,6.1598985374690866e-09,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,1,C11,1,7,0.0004381739942836948,0.000438173994894325,6.106301987489349e-13,1.3935792764155284e-09,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,1,C12,2,8,0.0008618260057163047,0.0008618260054002663,3.1603842806648963e-13,3.6670792722216455e-10,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,1,C44,3,9,5.608997925511635e-38,0.0,5.608997925511635e-38,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,1,a,7,10,-0.09224926428406964,-0.09224926429851621,1.4446568941117732e-11,1.5660362227246618e-10,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,2,g0,4,1,-0.6575673562134955,-0.6575673562014828,1.2012724148746656e-11,1.8268431416881168e-11,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,2,h0,6,2,-0.0002993399947276873,-0.00029933999693791213,2.2102248416894232e-12,7.3836602669166825e-09,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,2,q,8,3,-0.05820499897482806,-0.05820499962640367,6.515756129088501e-10,1.119449561190744e-08,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,2,gd0,9,4,536.5727755514622,536.572778031541,2.4800788196444046e-06,4.622073502764651e-09,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,2,m,10,5,41.87052467382487,41.870524668752296,5.072571696018713e-09,1.2114898812826056e-10,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,2,gsat,5,6,-0.003014395329875688,-0.003014395321798702,8.07698612853569e-12,2.6794714250406014e-09,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,2,C11,1,7,0.0004309130028581527,0.0004309130025468394,3.113132581583633e-13,7.224503700709847e-10,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,2,C12,2,8,0.0008690869971418468,0.0008690869973014466,1.5959987238051143e-13,1.8364084709134535e-10,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,2,C44,3,9,5.164939874045729e-38,0.0,5.164939874045729e-38,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,2,a,7,10,0.04612463214203479,0.04612463229136665,1.4933185937815452e-10,3.2375728967297507e-09,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,3,g0,4,1,-0.6575673562134955,-0.6575673562014828,1.2012724148746656e-11,1.8268431416881168e-11,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,3,h0,6,2,-0.0002993399947276872,-0.00029933999693791213,2.2102249501096405e-12,7.383660629114245e-09,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,3,q,8,3,-0.05820499897482806,-0.05820499962640367,6.515756129088501e-10,1.119449561190744e-08,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,3,gd0,9,4,536.5727755514622,536.572778031541,2.4800788196444046e-06,4.622073502764651e-09,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,3,m,10,5,41.87052467382487,41.870524668752296,5.072571696018713e-09,1.2114898812826056e-10,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,3,gsat,5,6,-0.003014395329875688,-0.003014395321798702,8.07698612853569e-12,2.6794714250406014e-09,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,3,C11,1,7,0.0004309130028581527,0.0004309130025468394,3.113132581583633e-13,7.224503700709847e-10,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,3,C12,2,8,0.0008690869971418468,0.0008690869973014466,1.5959987238051143e-13,1.8364084709134535e-10,relative,True,inelastic
m6_fcc,13,DSIGMA_DP,3,C44,3,9,5.164939874045729e-38,0.0,5.164939874045729e-38,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,3,a,7,10,0.04612463214203479,0.04612463229136665,1.4933185937815452e-10,3.2375728967297507e-09,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,g0,4,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,h0,6,2,-3.029226056604618e-23,0.0,3.029226056604618e-23,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,q,8,3,-7.491270858303025e-18,-1.1060586476423342e-12,1.1060511563714758e-12,0.9999932270581905,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,gd0,9,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,m,10,5,0.0,1.0323214044661784e-11,1.0323214044661784e-11,1.0,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,gsat,5,6,6.058451752094064e-22,0.0,6.058451752094064e-22,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,C11,1,7,0.0,-3.072385132339817e-18,3.072385132339817e-18,1.0,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,C12,2,8,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,C44,3,9,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,4,a,7,10,5.681958262628252e-24,0.0,5.681958262628252e-24,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,g0,4,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,h0,6,2,-8.875631819505422e-21,0.0,8.875631819505422e-21,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,q,8,3,-2.328717391647914e-22,0.0,2.328717391647914e-22,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,gd0,9,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,m,10,5,0.0,1.111730743271269e-11,1.111730743271269e-11,1.0,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,gsat,5,6,6.053422673546967e-22,0.0,6.053422673546967e-22,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,C11,1,7,-4.468108167171811e-22,0.0,4.468108167171811e-22,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,C12,2,8,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,C44,3,9,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,5,a,7,10,-7.992465245646078e-21,0.0,7.992465245646078e-21,,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,g0,4,1,-2.072044865676044e-18,-4.7509236308368255e-14,4.750716426350258e-14,0.999956386483415,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,h0,6,2,5.092012234406225e-21,2.2615457776644832e-15,2.2615406856522487e-15,0.9999977484372482,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,q,8,3,-4.247919309386648e-18,2.0132662801038165e-12,2.0132705280231257e-12,1.000002109963968,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,gd0,9,4,9.137635697633866e-15,2.6545105785775195e-10,2.654419202220543e-10,0.9999655769475119,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,m,10,5,-3.106304620178943e-16,-4.8387820235065384e-11,4.838750960460337e-11,0.9999935803997678,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,gsat,5,6,-4.113304371561393e-20,-1.3333615003579754e-15,1.3333203673142598e-15,0.9999691508689095,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,C11,1,7,-4.328762243941413e-22,2.5729166637972696e-18,2.5733495400216637e-18,1.0001682433910453,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,C12,2,8,3.869702642652124e-22,6.043752115860762e-18,6.0433651455964965e-18,0.9999359718504586,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,C44,3,9,3.856257708046405e-22,1.2061188299266795e-21,8.20493059122039e-22,0.6802754743261219,within_reference_resolution,True,inelastic
m6_fcc,13,DSIGMA_DP,6,a,7,10,-5.207105817465365e-19,-5.316549301942196e-13,5.316544094836379e-13,0.9999990205854359,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,1,g0,4,1,1.312597565423155,1.312597565350515,7.263989409977967e-11,5.534056744984283e-11,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,1,h0,6,2,0.0007006250563385011,0.00070062505367711,2.6613910728001677e-12,3.798595352581691e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,1,q,8,3,0.1362326498435974,0.13623264944076904,4.028283540069566e-10,2.9569149220877297e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,1,gd0,9,4,-1074.715357599053,-1074.7153608292592,3.2302061754307942e-06,3.005638788802963e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,1,m,10,5,-83.86312729428212,-83.86312731545331,2.1171189246160793e-08,2.5244931740411757e-10,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,1,gsat,5,6,0.007063964707725387,0.007063964758913244,5.1187856904555407e-11,7.24633525952505e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,1,C11,1,7,0.0004715049621104467,0.0004715049627179724,6.075256942482399e-13,1.2884820782080028e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,1,C12,2,8,0.0009284950378895531,0.0009284950375655069,3.240462368922503e-13,3.490015818952487e-10,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,1,C44,3,9,7.008194442139965e-38,0.0,7.008194442139965e-38,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,1,a,7,10,-0.1080602108297286,-0.10806021087717,4.744139803225522e-11,4.390274426373364e-10,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,2,g0,4,1,-0.656298782711578,-0.656298782697462,1.4116041668899015e-11,2.1508559883168598e-11,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,2,h0,6,2,-0.0003503125281692514,-0.0003503125299175735,1.7483220817252065e-12,4.990749494848433e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,2,q,8,3,-0.06811632492179887,-0.06811632543092726,5.091283922231682e-10,7.474396027710643e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,2,gd0,9,4,537.3576787995257,537.3576813383352,2.5388094400113914e-06,4.724617379039357e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,2,m,10,5,41.93156364714088,41.93156364067363,6.46724629405071e-09,1.5423336819658878e-10,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,2,gsat,5,6,-0.003531982353862706,-0.003531982343929485,9.933220912472507e-12,2.812364260411722e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,2,C11,1,7,0.0004642475189447773,0.0004642475186339687,3.108085620470713e-13,6.694889031644457e-10,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,2,C12,2,8,0.0009357524810552225,0.0009357524812100492,1.54826672316144e-13,1.6545686538381714e-10,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,2,C44,3,9,6.653048778235469e-38,0.0,6.653048778235469e-38,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,2,a,7,10,0.05403010541486443,0.054030105687274954,2.724105246931785e-10,5.0418284626331205e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,3,g0,4,1,-0.6562987827115764,-0.656298782697462,1.4114376334362078e-11,2.1506022419164637e-11,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,3,h0,6,2,-0.0003503125281692497,-0.0003503125299175735,1.7483238164486825e-12,4.990754446779431e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,3,q,8,3,-0.06811632492179853,-0.06811632543092726,5.091287252900756e-10,7.474400917388782e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,3,gd0,9,4,537.3576787995244,537.3576813383352,2.538810804253444e-06,4.7246199178363265e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,3,m,10,5,41.93156364714135,41.93156364067363,6.4677223576836695e-09,1.5424472154455927e-10,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,3,gsat,5,6,-0.003531982353862687,-0.003531982343929485,9.933201830514271e-12,2.812358857791783e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,3,C11,1,7,0.0004642475189447766,0.0004642475186339687,3.108079115257678e-13,6.694875019263617e-10,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,3,C12,2,8,0.0009357524810552231,0.0009357524812100492,1.5482613021505776e-13,1.654562860627925e-10,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,3,C44,3,9,6.672807086582449e-38,0.0,6.672807086582449e-38,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,3,a,7,10,0.05403010541486414,0.054030105687274954,2.7241081612672247e-10,5.041833856543428e-09,relative,True,inelastic
m6_fcc,14,DSIGMA_DP,4,g0,4,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,4,h0,6,2,-3.029226056604618e-23,-6.749793798432705e-15,6.749793768140445e-15,0.9999999955121206,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,4,q,8,3,-6.250499939473483e-18,-1.1060586476423342e-12,1.1060523971423946e-12,0.9999943488530623,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,4,gd0,9,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,4,m,10,5,0.0,1.0323214044661784e-11,1.0323214044661784e-11,1.0,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,4,gsat,5,6,6.058451752094064e-22,0.0,6.058451752094064e-22,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,4,C11,1,7,0.0,-3.072385132339817e-18,3.072385132339817e-18,1.0,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,4,C12,2,8,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,4,C44,3,9,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,4,a,7,10,5.681958262628252e-24,-7.543887186483612e-13,7.543887186540432e-13,1.0000000000075318,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,g0,4,1,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,h0,6,2,-8.875631819505422e-21,0.0,8.875631819505422e-21,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,q,8,3,-2.328717391647914e-22,0.0,2.328717391647914e-22,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,gd0,9,4,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,m,10,5,0.0,1.111730743271269e-11,1.111730743271269e-11,1.0,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,gsat,5,6,6.053422673546967e-22,0.0,6.053422673546967e-22,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,C11,1,7,-3.994791624039204e-22,0.0,3.994791624039204e-22,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,C12,2,8,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,C44,3,9,0.0,0.0,0.0,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,5,a,7,10,-7.992465245646078e-21,0.0,7.992465245646078e-21,,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,g0,4,1,-2.056535229190675e-18,-6.239848733432274e-14,6.239643079909355e-14,0.9999670419057087,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,h0,6,2,2.183955393399487e-21,9.143688474105673e-15,9.14368629015028e-15,0.9999997611515965,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,q,8,3,-2.883071298674153e-18,1.8998243675251153e-12,1.899827250596414e-12,1.0000015175462258,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,gd0,9,4,9.078078693530048e-15,2.7223041442479998e-11,2.7213963363786468e-11,0.9996665295935904,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,m,10,5,-3.091415369152988e-16,-5.3152380563370823e-11,5.315207142183391e-11,0.9999941838628179,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,gsat,5,6,-6.236361623533074e-21,4.622338910023824e-15,4.622345146385447e-15,1.0000013491787911,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,C11,1,7,-3.741849730456981e-22,2.5729166637972696e-18,2.5732908487703152e-18,1.0001454322164067,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,C12,2,8,3.869702642652124e-22,8.668854225119957e-18,8.668467254855692e-18,0.9999553608522862,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,C44,3,9,3.105499937331029e-22,9.943605931131044e-22,6.8381059938000155e-22,0.6876887560871199,within_reference_resolution,True,inelastic
m6_fcc,14,DSIGMA_DP,6,a,7,10,-3.966334898635823e-19,1.0361978024650556e-13,1.0362017687999543e-13,1.0000038277777556,within_reference_resolution,True,inelastic
m6_fcc,15,DSIGMA_DP,1,g0,4,1,1.310067674149261,1.3100676740940287,5.523226320747199e-11,4.215985502097638e-11,relative,True,inelastic
m6_fcc,15,DSIGMA_DP,1,h0,6,2,0.0008021780904023424,0.0008021780881032706,2.2990717402776584e-12,2.866036575137267e-09,relative,True,inelastic
m6_fcc,15,DSIGMA_DP,1,q,8,3,0.1559790731337888,0.1559790725025323,6.312565192789776e-10,4.0470590647263225e-09,relative,True,inelastic
